label,x,y,plot_type,plot_num
USA,0.0,238459.06420717828,path,0
USA,4.0,238459.06420717828,path,0
USA,4.61645887001529,238459.06420717828,path,0
USA,5.327923124635711,238459.06420717828,path,0
USA,6.149034491871014,238459.06420717828,path,0
USA,7.096691205506974,238459.06420717828,path,0
USA,8.190395765855543,200618.92027752066,path,0
USA,9.452656295554872,200618.92027752066,path,0
USA,10.909449750205017,200618.92027752066,path,0
USA,12.59075651658001,200618.92027752066,path,0
USA,14.53117740029215,168378.36844235632,path,0
USA,16.770645700336086,168378.36844235632,path,0
USA,19.355249024800074,168378.36844235632,path,0
USA,22.33817776047325,168378.36844235632,path,0
USA,25.780819715578758,134670.14452685186,path,0
USA,29.754023463062122,134670.14452685186,path,0
USA,34.339556383674044,134670.14452685186,path,0
USA,39.63178741495051,134670.14452685186,path,0
USA,45.73962913657716,94462.16904252963,path,0
USA,52.78877915969035,94462.16904252963,path,0
USA,60.924306947257634,94462.16904252963,path,0
USA,70.31363930155035,94462.16904252963,path,0
USA,81.15000595917445,94462.16904252963,path,0
USA,93.65641620300613,54439.581305403815,path,0
USA,108.09024832855273,54439.581305403815,path,0
USA,124.74854641462551,54439.581305403815,path,0
USA,143.97413340432803,54439.581305403815,path,0
USA,166.16266630179368,27296.804323387707,path,0
USA,191.77077867857633,27296.804323387707,path,0
USA,221.32547806011297,27296.804323387707,path,0
USA,255.43499158774574,27296.804323387707,path,0
USA,294.80128315688245,13987.256853608495,path,0
USA,340.2344996303694,13987.256853608495,path,0
USA,392.66964342595776,13987.256853608495,path,0
USA,453.185814594876,13987.256853608495,path,0
USA,523.0284183879049,9045.403346312138,path,0
USA,603.6347953342274,9045.403346312138,path,0
USA,696.6638012926395,9045.403346312138,path,0
USA,804.0299462239929,9045.403346312138,path,0
USA,927.9427942509171,9045.403346312138,path,0
USA,1070.9524358466037,8476.827332236584,path,0
USA,1236.0019679571335,8476.827332236584,path,0
USA,1426.4880620830145,8476.827332236584,path,0
USA,1646.3308667935137,8476.827332236584,path,0
USA,1900.054683247217,10235.353362643154,path,0
USA,2192.881073997677,10235.353362643154,path,0
USA,2530.836321236305,10235.353362643154,path,0
USA,2920.875445932051,10235.353362643154,path,0
USA,3371.025340145718,11453.540964310429,path,0
USA,3890.549958140502,11453.540964310429,path,0
USA,4490.140965873829,11453.540964310429,path,0
USA,5182.137772381815,11453.540964310429,path,0
USA,5980.78147123832,8279.777343563977,path,0
USA,6902.507918130309,8279.777343563977,path,0
USA,7966.285976000852,8279.777343563977,path,0
USA,9194.007888746886,8279.777343563977,path,0
USA,10610.939817249016,8279.777343563977,path,0
USA,12246.24180963441,3378.2580140242567,path,0
USA,14133.567906609704,3378.2580140242567,path,0
USA,16311.758731857948,3378.2580140242567,path,0
USA,18825.640820808727,3378.2580140242567,path,0
USA,21726.94913773609,1027.8491511007899,path,0
USA,25075.391766318186,1027.8491511007899,path,0
USA,28939.878684681986,1027.8491511007899,path,0
USA,33399.93991276661,1027.8491511007899,path,0
USA,38547.36221706728,1319.6076145909303,path,0
USA,44488.07805566808,1319.6076145909303,path,0
USA,51344.34563750537,1319.6076145909303,path,0
USA,59257.26496084812,1319.6076145909303,path,0
USA,68389.6816103384,30263.2417470182,path,0
USA,78929.53807189189,30263.2417470182,path,0
USA,91093.74153454872,30263.2417470182,path,0
USA,105132.62777751192,30263.2417470182,path,0
USA,121335.11300787768,30263.2417470182,path,0
USA,140034.63967238084,90788.63383319839,path,0
USA,161616.0386062394,90788.63383319839,path,0
USA,186523.44874012683,90788.63383319839,path,0
USA,215269.45735055022,4301.40998704469,path,0
USA,248445.64895733088,4301.40998704469,path,0
USA,286734.7799614438,4301.40998704469,path,0
USA,330924.8295737224,4301.40998704469,path,0
USA,381925.2161984772,4301.40998704469,path,0
USA,440785.51300049096,4301.40998704469,path,0
USA,508717.04781633907,4301.40998704469,path,0
USA,587117.8319299327,4301.40998704469,path,0
USA,677601.330739271,1368.373421514108,path,0
USA,782029.6684063664,1368.373421514108,path,0
USA,902551.9498324215,1368.373421514108,path,0
USA,1041648.4886133693,1368.373421514108,path,0
USA,1202181.8511743024,3702.0906364519733,path,0
USA,1387455.7675562494,3702.0906364519733,path,0
USA,1601283.12122223,3702.0906364519733,path,0
USA,1848064.4170930332,24460.41518431369,path,0
USA,2132878.342662192,24460.41518431369,path,0
USA,2461586.2859115917,24460.41518431369,path,0
USA,2840952.9609761406,48497.45484195907,path,0
USA,3278785.6239986266,48497.45484195907,path,0
USA,3784094.744196769,48497.45484195907,path,0
USA,4367279.436706353,32750.99598208171,path,0
USA,5040341.473354595,32750.99598208171,path,0
USA,5817132.27564344,14237.27999345239,path,0
