label,x,y,plot_type,plot_num
FOX,0.0,76425.31729185277,path,0
FOX,4.0,76425.31729185277,path,0
FOX,4.674405184701767,76425.31729185277,path,0
FOX,5.4625159576917,76425.31729185277,path,0
FOX,6.383503228537554,76425.31729185277,path,0
FOX,7.4597701470091025,76425.31729185277,path,0
FOX,8.71749706296572,78470.46760086654,path,0
FOX,10.187278367187345,78470.46760086654,path,0
FOX,11.904866704395168,78470.46760086654,path,0
FOX,13.912042661552052,78470.46760086654,path,0
FOX,16.257631086737785,80542.99890030788,path,0
FOX,18.99868876070395,80542.99890030788,path,0
FOX,22.20189231139243,80542.99890030788,path,0
FOX,25.945160132640797,80542.99890030788,path,0
FOX,30.31954776048346,80542.99890030788,path,0
FOX,35.431462812354184,79663.85234000292,path,0
FOX,41.405253367909104,79663.85234000292,path,0
FOX,48.38623275421121,79663.85234000292,path,0
FOX,56.54421431361783,79663.85234000292,path,0
FOX,66.07764213811575,71595.51066460484,path,0
FOX,77.21841825081921,71595.51066460484,path,0
FOX,90.2375436565247,71595.51066460484,path,0
FOX,105.45171048070277,71595.51066460484,path,0
FOX,123.23100555166681,71595.51066460484,path,0
FOX,144.00791281668103,55236.612209191415,path,0
FOX,168.28783357709347,55236.612209191415,path,0
FOX,196.66138044874864,55236.612209191415,path,0
FOX,229.81874410005958,55236.612209191415,path,0
FOX,268.5664822407418,35568.20715356223,path,0
FOX,313.84713925580957,35568.20715356223,path,0
FOX,366.7621737352938,35568.20715356223,path,0
FOX,428.5987516151873,35568.20715356223,path,0
FOX,500.86105667668414,19536.828229784307,path,0
FOX,585.306880036175,19536.828229784307,path,0
FOX,683.9903786706786,19536.828229784307,path,0
FOX,799.3120430860862,19536.828229784307,path,0
FOX,934.0770895990419,19536.828229784307,path,0
FOX,1091.5636976332244,9938.192387886807,path,0
FOX,1275.6027519122454,9938.192387886807,path,0
FOX,1490.6710292896119,9938.192387886807,path,0
FOX,1742.0000969990203,9938.192387886807,path,0
FOX,2035.7035712908025,5326.364180931139,path,0
FOX,2378.9258320394074,5326.364180931139,path,0
FOX,2780.015810826496,5326.364180931139,path,0
FOX,3248.7300799200675,5326.364180931139,path,0
FOX,3796.4701823187374,5326.364180931139,path,0
FOX,4436.559975949097,3511.273110049642,path,0
FOX,5184.569738454201,3511.273110049642,path,0
FOX,6058.694916469556,3511.273110049642,path,0
FOX,7080.198732517883,3511.273110049642,path,0
FOX,8273.929416000126,4364.239354725312,path,0
FOX,9668.924640001873,8375.111365953668,path,0
FOX,11299.117866928855,8375.111365953668,path,0
FOX,13204.163784932165,8375.111365953668,path,0
FOX,15430.402913984553,8375.111365953668,path,0
FOX,18031.988845791682,18523.43036769491,path,0
FOX,21072.205537813286,18523.43036769491,path,0
FOX,24625.006704763928,18523.43036769491,path,0
FOX,28776.8147535161,18523.43036769491,path,0
FOX,33628.62302075949,47853.36805828755,path,0
FOX,39298.452450654884,47853.36805828755,path,0
FOX,45924.2224715243,47853.36805828755,path,0
FOX,53667.105906072655,47853.36805828755,path,0
FOX,62715.4495238212,47853.36805828755,path,0
FOX,73289.35560376309,47853.36805828755,path,0
FOX,85646.03595442043,47853.36805828755,path,0
FOX,100086.06862862418,47853.36805828755,path,0
FOX,116960.70952851468,73711.46813519923,path,0
FOX,136680.4367566216,73711.46813519923,path,0
FOX,159724.93555561348,82609.52279399765,path,0
FOX,186654.7667218288,82609.52279399765,path,0
FOX,218125.0023284543,82609.52279399765,path,0
FOX,254901.16044930293,63200.46226856095,path,0
FOX,297877.82649767963,63200.46226856095,path,0
FOX,348100.4141471125,63200.46226856095,path,0
FOX,406790.59517152375,63200.46226856095,path,0
FOX,475376.016789422,138060.89543984112,path,0
FOX,555525.0293908382,138060.89543984112,path,0
FOX,649187.2694040339,138060.89543984112,path,0
FOX,758641.0844861497,138060.89543984112,path,0
FOX,886548.9546624575,76590.60222196233,path,0
FOX,1036022.2575415327,76590.60222196233,path,0
FOX,1210696.9530296426,76590.60222196233,path,0
FOX,1414822.028586098,76590.60222196233,path,0
FOX,1653362.8564632854,76590.60222196233,path,0
FOX,1932121.9771113263,76590.60222196233,path,0
FOX,2257880.2468213527,76590.60222196233,path,0
FOX,2638561.783044365,76590.60222196233,path,0
FOX,3083426.7197046294,76590.60222196233,path,0
FOX,3603296.46130882,76590.60222196233,path,0
FOX,4210816.91518987,76590.60222196233,path,0
FOX,4920766.105048366,76590.60222196233,path,0
FOX,5750413.648535701,76590.60222196233,path,0
FOX,6719940.843223771,76590.60222196233,path,0
FOX,7852931.5796136055,76590.60222196233,path,0
FOX,9176946.02271352,76590.60222196233,path,0
FOX,10724191.017075082,76590.60222196233,path,0
FOX,12532303.52298697,76590.60222196233,path,0
FOX,14645266.141026657,76590.60222196233,path,0
FOX,17114476.995238062,76590.60222196233,path,0
FOX,20000000.0,40604.56437762558,path,0
