label,x,y,plot_type,plot_num
LEOPARD,0.0,255381.81359647657,path,0
LEOPARD,4.0,255381.81359647657,path,0
LEOPARD,4.674405184701767,255381.81359647657,path,0
LEOPARD,5.4625159576917,255381.81359647657,path,0
LEOPARD,6.383503228537554,255381.81359647657,path,0
LEOPARD,7.4597701470091025,255381.81359647657,path,0
LEOPARD,8.71749706296572,255381.81359647657,path,0
LEOPARD,10.187278367187345,255381.81359647657,path,0
LEOPARD,11.904866704395168,255381.81359647657,path,0
LEOPARD,13.912042661552052,181967.16270557116,path,0
LEOPARD,16.257631086737785,181967.16270557116,path,0
LEOPARD,18.99868876070395,181967.16270557116,path,0
LEOPARD,22.20189231139243,181967.16270557116,path,0
LEOPARD,25.945160132640797,181967.16270557116,path,0
LEOPARD,30.31954776048346,181967.16270557116,path,0
LEOPARD,35.431462812354184,181967.16270557116,path,0
LEOPARD,41.405253367909104,181967.16270557116,path,0
LEOPARD,48.38623275421121,132164.37771015466,path,0
LEOPARD,56.54421431361783,132164.37771015466,path,0
LEOPARD,66.07764213811575,132164.37771015466,path,0
LEOPARD,77.21841825081921,132164.37771015466,path,0
LEOPARD,90.2375436565247,132164.37771015466,path,0
LEOPARD,105.45171048070277,132164.37771015466,path,0
LEOPARD,123.23100555166681,132164.37771015466,path,0
LEOPARD,144.00791281668103,132164.37771015466,path,0
LEOPARD,168.28783357709347,87808.56083082185,path,0
LEOPARD,196.66138044874864,87808.56083082185,path,0
LEOPARD,229.81874410005958,87808.56083082185,path,0
LEOPARD,268.5664822407418,87808.56083082185,path,0
LEOPARD,313.84713925580957,50627.709250086795,path,0
LEOPARD,366.7621737352938,50627.709250086795,path,0
LEOPARD,428.5987516151873,50627.709250086795,path,0
LEOPARD,500.86105667668414,50627.709250086795,path,0
LEOPARD,585.306880036175,22341.234986355903,path,0
LEOPARD,683.9903786706786,22341.234986355903,path,0
LEOPARD,799.3120430860862,22341.234986355903,path,0
LEOPARD,934.0770895990419,8060.341719351384,path,0
LEOPARD,1091.5636976332244,8060.341719351384,path,0
LEOPARD,1275.6027519122454,8060.341719351384,path,0
LEOPARD,1490.6710292896119,8060.341719351384,path,0
LEOPARD,1742.0000969990203,3688.580072877407,path,0
LEOPARD,2035.7035712908025,3688.580072877407,path,0
LEOPARD,2378.9258320394074,3688.580072877407,path,0
LEOPARD,2780.015810826496,3688.580072877407,path,0
LEOPARD,3248.7300799200675,4080.9101831658054,path,0
LEOPARD,3796.4701823187374,4080.9101831658054,path,0
LEOPARD,4436.559975949097,4080.9101831658054,path,0
LEOPARD,5184.569738454201,4080.9101831658054,path,0
LEOPARD,6058.694916469556,4080.9101831658054,path,0
LEOPARD,7080.198732517883,4080.9101831658054,path,0
LEOPARD,8273.929416000126,4080.9101831658054,path,0
LEOPARD,9668.924640001873,4080.9101831658054,path,0
LEOPARD,11299.117866928855,4080.9101831658054,path,0
LEOPARD,13204.163784932165,4080.9101831658054,path,0
LEOPARD,15430.402913984553,4080.9101831658054,path,0
LEOPARD,18031.988845791682,4080.9101831658054,path,0
LEOPARD,21072.205537813286,19045.785350874583,path,0
LEOPARD,24625.006704763928,19045.785350874583,path,0
LEOPARD,28776.8147535161,19045.785350874583,path,0
LEOPARD,33628.62302075949,19045.785350874583,path,0
LEOPARD,39298.452450654884,19045.785350874583,path,0
LEOPARD,45924.2224715243,19045.785350874583,path,0
LEOPARD,53667.105906072655,19045.785350874583,path,0
LEOPARD,62715.4495238212,19045.785350874583,path,0
LEOPARD,73289.35560376309,19045.785350874583,path,0
LEOPARD,85646.03595442043,56345.87735357508,path,0
LEOPARD,100086.06862862418,56345.87735357508,path,0
LEOPARD,116960.70952851468,56345.87735357508,path,0
LEOPARD,136680.4367566216,56345.87735357508,path,0
LEOPARD,159724.93555561348,56345.87735357508,path,0
LEOPARD,186654.7667218288,56345.87735357508,path,0
LEOPARD,218125.0023284543,56345.87735357508,path,0
LEOPARD,254901.16044930293,56345.87735357508,path,0
LEOPARD,297877.82649767963,56345.87735357508,path,0
LEOPARD,348100.4141471125,56345.87735357508,path,0
LEOPARD,406790.59517152375,84934.48048822809,path,0
LEOPARD,475376.016789422,84934.48048822809,path,0
LEOPARD,555525.0293908382,84934.48048822809,path,0
LEOPARD,649187.2694040339,84934.48048822809,path,0
LEOPARD,758641.0844861497,84934.48048822809,path,0
LEOPARD,886548.9546624575,84934.48048822809,path,0
LEOPARD,1036022.2575415327,84934.48048822809,path,0
LEOPARD,1210696.9530296426,84934.48048822809,path,0
LEOPARD,1414822.028586098,84934.48048822809,path,0
LEOPARD,1653362.8564632854,84934.48048822809,path,0
LEOPARD,1932121.9771113263,84934.48048822809,path,0
LEOPARD,2257880.2468213527,84934.48048822809,path,0
LEOPARD,2638561.783044365,84934.48048822809,path,0
LEOPARD,3083426.7197046294,84934.48048822809,path,0
LEOPARD,3603296.46130882,84934.48048822809,path,0
LEOPARD,4210816.91518987,84934.48048822809,path,0
LEOPARD,4920766.105048366,84934.48048822809,path,0
LEOPARD,5750413.648535701,84934.48048822809,path,0
LEOPARD,6719940.843223771,84934.48048822809,path,0
LEOPARD,7852931.5796136055,84934.48048822809,path,0
LEOPARD,9176946.02271352,84934.48048822809,path,0
LEOPARD,10724191.017075082,84934.48048822809,path,0
LEOPARD,12532303.52298697,84934.48048822809,path,0
LEOPARD,14645266.141026657,84934.48048822809,path,0
LEOPARD,17114476.995238062,84934.48048822809,path,0
LEOPARD,20000000.0,126317.16081616045,path,0
