label,x,y,plot_type,plot_num
EUR,0.0,39400.91310927629,path,0
EUR,4.0,39400.91310927629,path,0
EUR,4.674405184701767,39400.91310927629,path,0
EUR,5.4625159576917,39400.91310927629,path,0
EUR,6.383503228537554,39400.91310927629,path,0
EUR,7.4597701470091025,39400.91310927629,path,0
EUR,8.71749706296572,39400.91310927629,path,0
EUR,10.187278367187345,39400.91310927629,path,0
EUR,11.904866704395168,39400.91310927629,path,0
EUR,13.912042661552052,39400.91310927629,path,0
EUR,16.257631086737785,39400.91310927629,path,0
EUR,18.99868876070395,39400.91310927629,path,0
EUR,22.20189231139243,27939.0792480195,path,0
EUR,25.945160132640797,27939.0792480195,path,0
EUR,30.31954776048346,27939.0792480195,path,0
EUR,35.431462812354184,27939.0792480195,path,0
EUR,41.405253367909104,27939.0792480195,path,0
EUR,48.38623275421121,27939.0792480195,path,0
EUR,56.54421431361783,27939.0792480195,path,0
EUR,66.07764213811575,27939.0792480195,path,0
EUR,77.21841825081921,27939.0792480195,path,0
EUR,90.2375436565247,27939.0792480195,path,0
EUR,105.45171048070277,20751.55374149223,path,0
EUR,123.23100555166681,20751.55374149223,path,0
EUR,144.00791281668103,16093.329711147984,path,0
EUR,168.28783357709347,16093.329711147984,path,0
EUR,196.66138044874864,16093.329711147984,path,0
EUR,229.81874410005958,16093.329711147984,path,0
EUR,268.5664822407418,11222.225156380391,path,0
EUR,313.84713925580957,11222.225156380391,path,0
EUR,366.7621737352938,11222.225156380391,path,0
EUR,428.5987516151873,6628.498727526053,path,0
EUR,500.86105667668414,6628.498727526053,path,0
EUR,585.306880036175,6628.498727526053,path,0
EUR,683.9903786706786,6628.498727526053,path,0
EUR,799.3120430860862,3831.732843466871,path,0
EUR,934.0770895990419,3831.732843466871,path,0
EUR,1091.5636976332244,3831.732843466871,path,0
EUR,1275.6027519122454,3831.732843466871,path,0
EUR,1490.6710292896119,4863.761210845827,path,0
EUR,1742.0000969990203,4863.761210845827,path,0
EUR,2035.7035712908025,4863.761210845827,path,0
EUR,2378.9258320394074,4863.761210845827,path,0
EUR,2780.015810826496,4863.761210845827,path,0
EUR,3248.7300799200675,4863.761210845827,path,0
EUR,3796.4701823187374,4863.761210845827,path,0
EUR,4436.559975949097,4863.761210845827,path,0
EUR,5184.569738454201,4863.761210845827,path,0
EUR,6058.694916469556,4863.761210845827,path,0
EUR,7080.198732517883,4863.761210845827,path,0
EUR,8273.929416000126,4863.761210845827,path,0
EUR,9668.924640001873,4863.761210845827,path,0
EUR,11299.117866928855,4863.761210845827,path,0
EUR,13204.163784932165,4863.761210845827,path,0
EUR,15430.402913984553,4863.761210845827,path,0
EUR,18031.988845791682,4863.761210845827,path,0
EUR,21072.205537813286,46379.34521705132,path,0
EUR,24625.006704763928,46379.34521705132,path,0
EUR,28776.8147535161,46379.34521705132,path,0
EUR,33628.62302075949,46379.34521705132,path,0
EUR,39298.452450654884,46379.34521705132,path,0
EUR,45924.2224715243,46379.34521705132,path,0
EUR,53667.105906072655,46379.34521705132,path,0
EUR,62715.4495238212,46379.34521705132,path,0
EUR,73289.35560376309,46379.34521705132,path,0
EUR,85646.03595442043,46379.34521705132,path,0
EUR,100086.06862862418,46379.34521705132,path,0
EUR,116960.70952851468,46379.34521705132,path,0
EUR,136680.4367566216,46379.34521705132,path,0
EUR,159724.93555561348,46379.34521705132,path,0
EUR,186654.7667218288,46379.34521705132,path,0
EUR,218125.0023284543,55774.32390641794,path,0
EUR,254901.16044930293,55774.32390641794,path,0
EUR,297877.82649767963,55774.32390641794,path,0
EUR,348100.4141471125,55774.32390641794,path,0
EUR,406790.59517152375,55774.32390641794,path,0
EUR,475376.016789422,79173.60496406017,path,0
EUR,555525.0293908382,79173.60496406017,path,0
EUR,649187.2694040339,79173.60496406017,path,0
EUR,758641.0844861497,79173.60496406017,path,0
EUR,886548.9546624575,79173.60496406017,path,0
EUR,1036022.2575415327,79173.60496406017,path,0
EUR,1210696.9530296426,79173.60496406017,path,0
EUR,1414822.028586098,79173.60496406017,path,0
EUR,1653362.8564632854,79173.60496406017,path,0
EUR,1932121.9771113263,79173.60496406017,path,0
EUR,2257880.2468213527,79173.60496406017,path,0
EUR,2638561.783044365,79173.60496406017,path,0
EUR,3083426.7197046294,79173.60496406017,path,0
EUR,3603296.46130882,79173.60496406017,path,0
EUR,4210816.91518987,79173.60496406017,path,0
EUR,4920766.105048366,79173.60496406017,path,0
EUR,5750413.648535701,79173.60496406017,path,0
EUR,6719940.843223771,79173.60496406017,path,0
EUR,7852931.5796136055,79173.60496406017,path,0
EUR,9176946.02271352,79173.60496406017,path,0
EUR,10724191.017075082,79173.60496406017,path,0
EUR,12532303.52298697,79173.60496406017,path,0
EUR,14645266.141026657,79173.60496406017,path,0
EUR,17114476.995238062,79173.60496406017,path,0
EUR,20000000.0,111606.95303854244,path,0
