label,x,y,plot_type,plot_num
EUR,0.0,4832.605298940919,path,0
EUR,1.0,4832.605298940919,path,0
EUR,1.1511230924415121,4832.605298940919,path,0
EUR,1.3250843739521072,4832.605298940919,path,0
EUR,1.5253352222896752,4832.605298940919,path,0
EUR,1.7558485980920489,4832.605298940919,path,0
EUR,2.0211978680948137,4890.083379891867,path,0
EUR,2.3266475403574884,4890.083379891867,path,0
EUR,2.678257711677751,4890.083379891867,path,0
EUR,3.0830042994218143,4890.083379891867,path,0
EUR,3.5489174431609176,4885.191301779438,path,0
EUR,4.085240821991016,4885.191301779438,path,0
EUR,4.7026150483786,4885.191301779438,path,0
EUR,5.4132887770515605,4885.191301779438,path,0
EUR,6.231361717318518,4845.843364428277,path,0
EUR,7.173064370161346,4845.843364428277,path,0
EUR,8.25708004006215,4845.843364428277,path,0
EUR,9.504915510253419,4845.843364428277,path,0
EUR,10.9413277355582,4845.843364428277,path,0
EUR,12.594815018371833,4834.137032516089,path,0
EUR,14.498182412676973,4834.137032516089,path,0
EUR,16.68919257366185,4834.137032516089,path,0
EUR,19.211314965745547,4834.137032516089,path,0
EUR,22.114588293236878,4809.56514505678,path,0
EUR,25.4566132641817,4809.56514505678,path,0
EUR,29.303695383752405,4809.56514505678,path,0
EUR,33.73216045010914,4809.56514505678,path,0
EUR,38.82986885206287,4704.628911224328,path,0
EUR,44.697958712084926,4704.628911224328,path,0
EUR,51.4528524584782,4704.628911224328,path,0
EUR,59.22856663694023,4704.628911224328,path,0
EUR,68.17937078799282,4704.628911224328,path,0
EUR,78.48284814219065,4453.170471628498,path,0
EUR,90.34341885705611,4453.170471628498,path,0
EUR,103.99639569647317,4453.170471628498,path,0
EUR,119.71265261689527,4453.170471628498,path,0
EUR,137.80399888473684,3867.863399308701,path,0
EUR,158.62936534700484,3867.863399308701,path,0
EUR,182.6019255902785,3867.863399308701,path,0
EUR,210.19729327125614,3867.863399308701,path,0
EUR,241.96295825324358,2942.2900220512074,path,0
EUR,278.52914876077006,2942.2900220512074,path,0
EUR,320.6213350565993,2942.2900220512074,path,0
EUR,369.07462271307884,2942.2900220512074,path,0
EUR,424.8503210391634,2942.2900220512074,path,0
EUR,489.05501537937056,1865.0411881681596,path,0
EUR,562.9625216775319,1865.0411881681596,path,0
EUR,648.0391588821119,1865.0411881681596,path,0
EUR,745.9728405955724,1865.0411881681596,path,0
EUR,858.7065631437538,1203.6250751159098,path,0
EUR,988.4769544658595,1203.6250751159098,path,0
EUR,1137.8586486319073,1203.6250751159098,path,0
EUR,1309.8153663744813,1203.6250751159098,path,0
EUR,1507.758715068404,1654.881559279469,path,0
EUR,1735.6158747451807,1654.881559279469,path,0
EUR,1997.9075130272506,1654.881559279469,path,0
EUR,2299.837474808058,1654.881559279469,path,0
EUR,2647.3960261139273,1654.881559279469,path,0
EUR,3047.478700497632,565.4154466017968,path,0
EUR,3508.0231058664726,565.4154466017968,path,0
EUR,4038.166405981288,565.4154466017968,path,0
EUR,4648.426601046608,565.4154466017968,path,0
EUR,5350.911203984155,2327.0007987257723,path,0
EUR,6159.55745251017,2327.0007987257723,path,0
EUR,7090.408822804665,2327.0007987257723,path,0
EUR,8161.93333078148,2327.0007987257723,path,0
EUR,9395.389936030622,79442.85667036273,path,0
EUR,10815.250317857432,79442.85667036273,path,0
EUR,12449.684391421073,79442.85667036273,path,0
EUR,14331.119196573452,79442.85667036273,path,0
EUR,16496.882247707523,79442.85667036273,path,0
EUR,18989.94210862457,1014114.8566393835,path,0
EUR,21859.76088536516,1014114.8566393835,path,0
EUR,25163.275550393562,1014114.8566393835,path,0
EUR,28966.027567526875,1014114.8566393835,path,0
EUR,33343.46322927764,200395.83152388356,path,0
EUR,38382.43050519593,200395.83152388356,path,0
EUR,44182.902098562496,540.4338677110204,path,0
EUR,50859.95889673784,540.4338677110204,path,0
EUR,58546.07316666096,540.4338677110204,path,0
EUR,67393.7367939138,540.4338677110204,path,0
EUR,77578.48670939922,540.4338677110204,path,0
EUR,89302.38752785641,540.4338677110204,path,0
EUR,102798.04049347622,540.4338677110204,path,0
EUR,118333.19826977815,540.4338677110204,path,0
EUR,136216.07713080166,147.85264428286976,path,0
EUR,156801.47194705965,147.85264428286976,path,0
EUR,180497.79528708037,147.85264428286976,path,0
EUR,207775.18028973855,147.85264428286976,path,0
EUR,239174.80806771663,477.07085837444055,path,0
EUR,275319.6446970146,477.07085837444055,path,0
EUR,316926.80081352586,477.07085837444055,path,0
EUR,364821.7590300604,3537.861806199772,path,0
EUR,419954.7514446354,3537.861806199772,path,0
EUR,483419.6121684554,3537.861806199772,path,0
EUR,556475.4789062277,23622.085800091096,path,0
EUR,640571.7741464085,23622.085800091096,path,0
EUR,737376.9615861583,23622.085800091096,path,0
EUR,848811.6483161849,66902.90440617486,path,0
EUR,977086.6895101022,66902.90440617486,path,0
EUR,1124747.0516123092,96176.6315643809,path,0
