#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:Mito_align_cleaned_outgroups" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:Mito_align_cleaned_outgroups" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:Mito_align_cleaned_outgroups" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:Mito_align_cleaned_outgroups" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Mito_align_cleaned_outgroups" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:Mito_align_cleaned_outgroups" name="distribution" x="@BDBirthRate.t:Mito_align_cleaned_outgroups">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:Mito_align_cleaned_outgroups" name="distribution" x="@BDDeathRate.t:Mito_align_cleaned_outgroups">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <distribution id="BMT_PropInvariablePrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasInvariableSites.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_ProportionInvariable.s:Mito_align_cleaned_outgroups" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.1</parameter>
#            <Beta id="Beta.0" name="distr">
#                <alpha id="Function$Constant.2" spec="beast.base.core.Function$Constant" value="1.0"/>
#                <beta id="Function$Constant.3" spec="beast.base.core.Function$Constant" value="4.0"/>
#            </Beta>
#        </distribution>
#        <distribution id="BMT_RatesPrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.NucleotideRevJumpSubstModelRatePrior">
#            <modelIndicator id="BMT_ModelIndicator.s:Mito_align_cleaned_outgroups" lower="0" spec="beast.base.inference.parameter.IntegerParameter" upper="5">5</modelIndicator>
#            <substModel id="RevJump.s:Mito_align_cleaned_outgroups" modelIndicator="@BMT_ModelIndicator.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.substitutionmodel.NucleotideRevJumpSubstModel">
#                <parameter dimension="6" id="BMT_Rates.s:Mito_align_cleaned_outgroups" lower="0.01" name="rates" spec="beast.base.inference.parameter.RealParameter" upper="100.0">1.0</parameter>
#                <frequencies empirical="false" id="BMTfreqs.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.substitutionmodel.ModelFrequencies">
#                    <hasEqualFreqs id="hasEqualFreqs.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.BooleanParameter">false</hasEqualFreqs>
#                    <parameter dimension="4" id="BMT_frequencies.s:Mito_align_cleaned_outgroups" name="frequencies" spec="beast.base.inference.parameter.RealParameter">0.25 0.25 0.25 0.25</parameter>
#                </frequencies>
#            </substModel>
#            <parameter idref="BMT_Rates.s:Mito_align_cleaned_outgroups" name="x"/>
#            <Exponential id="BMT_RatesPrior.s:Mito_align_cleaned_outgroupsx" name="distr"/>
#        </distribution>
#        <prior id="BMT_freqsPrior.s:Mito_align_cleaned_outgroups" name="distribution" x="@BMT_frequencies.s:Mito_align_cleaned_outgroups">
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <alpha id="Function$Constant.4" spec="beast.base.core.Function$Constant" value="1.0 1.0 1.0 1.0"/>
#            </distr>
#        </prior>
#        <distribution id="BMT_GammaShapePrior.s:Mito_align_cleaned_outgroups" spec="bmodeltest.math.distributions.BMTPrior">
#            <count id="hasGammaRates.s:Mito_align_cleaned_outgroups" spec="beast.base.inference.parameter.IntegerParameter">1</count>
#            <parameter id="BMT_gammaShape.s:Mito_align_cleaned_outgroups" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="mean" spec="beast.base.inference.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </Exponential>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Mito_align_cleaned_outgroups" id="treeLikelihood.Mito_align_cleaned_outgroups" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Mito_align_cleaned_outgroups">
#            <siteModel gammaCategoryCount="4" hasGammaRates="@hasGammaRates.s:Mito_align_cleaned_outgroups" hasInvariantSites="@hasInvariableSites.s:Mito_align_cleaned_outgroups" id="BEASTModelTest.s:Mito_align_cleaned_outgroups" proportionInvariant="@BMT_ProportionInvariable.s:Mito_align_cleaned_outgroups" shape="@BMT_gammaShape.s:Mito_align_cleaned_outgroups" spec="bmodeltest.evolution.sitemodel.BEASTModelTestSiteModel" substModel="@RevJump.s:Mito_align_cleaned_outgroups">
#                <parameter id="BMT_mutationRate.s:Mito_align_cleaned_outgroups" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Mito_align_cleaned_outgroups" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Mito_align_cleaned_outgroups" lower="2.48E-9" name="clock.rate" spec="beast.base.inference.parameter.RealParameter" upper="3.67E-9">3.07E-9</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	rateAC	rateAG	rateAT	rateCG	rateCT	rateGT	substmodel	BMT_ModelIndicator	BMT_gammaShape	BMT_ProportionInvariable	hasGammaRates	hasInvariableSites	ActivePropInvariable	ActiveGammaShape	hasEqualFreqs	BMT_frequencies.1	BMT_frequencies.2	BMT_frequencies.3	BMT_frequencies.4	BMT_mutationRate	BirthDeath	BDBirthRate	BDDeathRate
1300000	-49308.0300374215	-47327.48746422535	-1980.5425731961507	-47327.48746422535	5.631720319133073E7	2.6170365994236425E8	0.13650280429619965	3.943856539475124	0.3290088300323082	0.13650280429619965	1.1251201918678602	0.3290088300323082	123143	15	0.802103099556521	0.45424689957019826	1	1	0.45424689957019826	0.802103099556521	0	0.19349387515720673	0.0592980416908383	0.18628610400696669	0.5609219791449883	1.0	-1969.6609594989782	8.79918867578575E-8	0.9959114147910811
1400000	-49320.74512236379	-47332.498284007284	-1988.2468383565051	-47332.498284007284	5.614228158968458E7	2.543023659459843E8	0.1552219880295688	3.915491790397805	0.3218840987307659	0.1552219880295688	1.130296036081528	0.3218840987307659	123143	15	1.1163029505792936	0.4949891414067021	1	1	0.4949891414067021	1.1163029505792936	0	0.19349387515720673	0.0592980416908383	0.18628610400696669	0.5609219791449883	1.0	-1976.8135854685097	6.53847011381818E-8	0.9959114147910811
1500000	-49322.67575187973	-47346.089527067204	-1976.5862248125263	-47346.089527067204	5.599441355082374E7	2.542899568251334E8	0.14465724194061047	3.8428339051352447	0.33910310512564074	0.14465724194061047	1.1896454007322534	0.33910310512564074	123143	15	0.7046883533277647	0.4160183677513142	1	1	0.4160183677513142	0.7046883533277647	0	0.19349387515720673	0.0592980416908383	0.18628610400696669	0.5609219791449883	1.0	-1965.9935216316373	5.8129594380833896E-8	0.9970429337830524
1600000	-49322.1768403534	-47330.792932201475	-1991.383908151928	-47330.792932201475	5.66868389809777E7	2.5945553523488897E8	0.12724659715639194	3.977986960441342	0.3284977241460394	0.12724659715639194	1.1105243969537968	0.3284977241460394	123143	15	0.9319100808188483	0.4622868751871837	1	1	0.4622868751871837	0.9319100808188483	0	0.19349387515720673	0.06052970800068061	0.18505443769712437	0.5609219791449883	1.0	-1980.3326686967703	8.047148748318903E-8	0.996206122693232
1700000	-49335.786673575734	-47346.36571063946	-1989.420962936271	-47346.36571063946	5.701949290768148E7	2.591535884107011E8	0.14203399709160727	3.8858283194615093	0.31700275783271126	0.17200752572149883	1.1661246420599647	0.31700275783271126	123453	28	0.8690562450234521	0.46558165486175507	1	1	0.46558165486175507	0.8690562450234521	0	0.19349387515720673	0.06052970800068061	0.18505443769712437	0.5609219791449883	1.0	-1978.2461859568791	8.158665377035162E-8	0.996206122693232
1800000	-49345.962958485674	-47343.54826113194	-2002.4146973537333	-47343.54826113194	5.391429582246332E7	2.4925067825327843E8	0.15480549409796018	3.81099776786938	0.3281627112368238	0.15480549409796018	1.2230658214610535	0.3281627112368238	123143	15	0.8752309112860913	0.4501252374958454	1	1	0.4501252374958454	0.8752309112860913	0	0.19349387515720673	0.06052970800068061	0.18505443769712437	0.5609219791449883	1.0	-1991.4685482750174	6.915403464696661E-8	0.996206122693232
1900000	-49326.42081360495	-47348.1070899559	-1978.3137236490504	-47348.1070899559	5.4233340069548905E7	2.507860422622373E8	0.1409933237265525	3.93294548963336	0.33941469558239323	0.1409933237265525	1.1062384717487483	0.33941469558239323	123143	15	0.9921600236543902	0.47205330783701455	1	1	0.47205330783701455	0.9921600236543902	0	0.19349387515720673	0.06052970800068061	0.18505443769712437	0.5609219791449883	1.0	-1967.1383484514863	1.018670195182412E-7	0.996206122693232
2000000	-49330.33501751154	-47338.043421065675	-1992.2915964458682	-47338.043421065675	5.6755921614400424E7	2.586723675570636E8	0.17454139321775378	3.77982656158905	0.32967057573027614	0.17454139321775378	1.2117495005148902	0.32967057573027614	123143	15	0.7937591841038394	0.4460952732224529	1	1	0.4460952732224529	0.7937591841038394	0	0.20008721549185182	0.06052970800068061	0.18505443769712437	0.5543286388103432	1.0	-1981.4420657982675	6.129471203809342E-8	0.9974351999662755
2100000	-49333.20987614615	-47339.67381330394	-1993.5360628422122	-47339.67381330394	5.757038130867997E7	2.6301590058807942E8	0.12543563055773602	3.980030441075998	0.33402709946360654	0.12543563055773602	1.1010440988813173	0.33402709946360654	123143	15	0.8907172181845007	0.45277874110201294	1	1	0.45277874110201294	0.8907172181845007	0	0.20097370081231344	0.05964322268021899	0.18505443769712437	0.5543286388103432	1.0	-1982.5778812319518	4.486873123587358E-8	0.9974351999662755
2200000	-49334.053936703625	-47343.88537468113	-1990.1685620224985	-47343.88537468113	5.341340038539251E7	2.4942306066134375E8	0.1795632924004132	3.7505008432973703	0.344784595644106	0.1795632924004132	1.2008033806135914	0.344784595644106	123143	15	1.233594132201311	0.5113384799370861	1	1	0.5113384799370861	1.233594132201311	0	0.20097370081231344	0.06303012615289924	0.18505443769712437	0.550941735337663	1.0	-1978.4968611560157	6.463127298442372E-8	0.9974351999662755
2300000	-49308.413149610584	-47329.911545731295	-1978.5016038792876	-47329.911545731295	5.2376232355350204E7	2.436159057381232E8	0.14522426729075835	3.8685233692086576	0.3417484167548704	0.14522426729075835	1.168622896984392	0.330656782470564	123145	16	1.1587296649717658	0.5117471532477923	1	1	0.5117471532477923	1.1587296649717658	0	0.20097370081231344	0.05851780203430915	0.18505443769712437	0.555454059456253	1.0	-1966.5840269148189	5.907916459063035E-8	0.9974351999662755
2400000	-49294.52312342264	-47313.4475342089	-1981.0755892137413	-47313.4475342089	5.560721505694438E7	2.523243270629052E8	0.13271345097706816	3.9111725121481227	0.3117522793195628	0.13271345097706816	1.199896027258614	0.3117522793195628	123143	15	0.79271287037658	0.45525341171389616	1	1	0.45525341171389616	0.79271287037658	0	0.19759151604768704	0.05851780203430915	0.18505443769712437	0.5588362442208794	1.0	-1970.199811656167	6.07204983296752E-8	0.9974351999662755
2500000	-49315.08853641266	-47331.87024748862	-1983.2182889240391	-47331.87024748862	5.363682459044911E7	2.478405967145741E8	0.12281349799163768	3.9400039678465424	0.3364756403486819	0.12281349799163768	1.141417755472817	0.3364756403486819	123143	15	0.8684548888199017	0.4649910209281545	1	1	0.4649910209281545	0.8684548888199017	0	0.19759151604768704	0.05851780203430915	0.18505443769712437	0.5588362442208794	1.0	-1972.211777803903	5.7582230637172984E-8	0.9974351999662755
2600000	-49290.88097183684	-47318.858485242636	-1972.022486594208	-47318.858485242636	5.5095741352972634E7	2.5204434442972994E8	0.15260847641640635	3.7972000028842525	0.33365015552342037	0.15260847641640635	1.2302827332360922	0.33365015552342037	123143	15	0.9963521584257441	0.48487987663068854	1	1	0.48487987663068854	0.9963521584257441	0	0.19928692848838814	0.05851780203430915	0.18505443769712437	0.5571408317801784	1.0	-1960.7575745307497	5.8012557377719334E-8	0.9974351999662755
2700000	-49307.97790420828	-47330.649364621684	-1977.328539586594	-47330.649364621684	5.490882811267381E7	2.5381139188174742E8	0.13639757071730804	3.9225466132192417	0.31362532166019597	0.13639757071730804	1.1774076020257487	0.31362532166019597	123143	15	0.822981148072616	0.44942592512943813	1	1	0.44942592512943813	0.822981148072616	0	0.19928692848838814	0.05851780203430915	0.18434227986250523	0.5578529896147975	1.0	-1966.4541794260376	6.404557055649665E-8	0.9974351999662755
2800000	-49331.33898722355	-47340.77085509058	-1990.5681321329664	-47340.77085509058	5.700838702465849E7	2.5708834812884378E8	0.12994181278038722	3.8634709548871724	0.3290170123249341	0.13296198409806134	1.2155912235845092	0.3290170123249341	123453	28	0.8055080275971135	0.4507550151614138	1	1	0.4507550151614138	0.8055080275971135	0	0.19928692848838814	0.05734906122598057	0.18551102067083383	0.5578529896147975	1.0	-1979.5656082317007	6.232279146686631E-8	0.9974351999662755
2900000	-49325.75267323476	-47336.00814903092	-1989.7445242038464	-47336.00814903092	5.782658497495247E7	2.6389669477335352E8	0.11422599565135602	3.787852777306225	0.32497722165480963	0.11422599565135602	1.3337407880814431	0.32497722165480963	123143	15	0.8629417898781366	0.4653100531580776	1	1	0.4653100531580776	0.8629417898781366	0	0.19928692848838814	0.05734906122598057	0.18551102067083383	0.5578529896147975	1.0	-1978.7330651641676	5.058836730427312E-8	0.9974351999662755
3000000	-49320.11469242583	-47342.47894570561	-1977.6357467202151	-47342.47894570561	5.869690466671927E7	2.6708952224023739E8	0.10342604647941395	4.0277873080443065	0.33100594628959645	0.10342604647941395	1.1033487064176737	0.33100594628959645	123143	15	0.8209264740584783	0.4517176488595304	1	1	0.4517176488595304	0.8209264740584783	0	0.19928692848838814	0.05734906122598057	0.18551102067083383	0.5578529896147975	1.0	-1966.7624312906903	6.975913666372627E-8	0.9974351999662755
3100000	-49331.86538911348	-47350.553362099374	-1981.3120270141067	-47350.553362099374	5.936251881435007E7	2.700004299743584E8	0.12966300335552952	3.8373542832435374	0.33882617664676157	0.12966300335552952	1.2256673567518808	0.33882617664676157	123143	15	0.8139629222401591	0.4398984761693223	1	1	0.4398984761693223	0.8139629222401591	0	0.19928692848838814	0.05734906122598057	0.18551102067083383	0.5578529896147975	1.0	-1970.4874695638002	5.6873434198485696E-8	0.9974351999662755
3200000	-49317.65244496007	-47330.15335530749	-1987.4990896525794	-47330.15335530749	5.621937508141002E7	2.5971127194598192E8	0.16547100633487816	3.782150843288741	0.3244787157071076	0.16547100633487816	1.2379497126272863	0.3244787157071076	123143	15	1.0284503229864574	0.49995734699030225	1	1	0.49995734699030225	1.0284503229864574	0	0.19676462474748663	0.05734906122598057	0.18551102067083383	0.560375293355699	1.0	-1976.1110108797914	5.499274585820121E-8	0.9974351999662755
